date_time,gps_latitude,gps_longitude,gps_speed,gps_altitude,gps_angle,compass_heading,depth_distance,winch_position,Temperature,Conductivity,pH,depth,Turbidity,Chlorophyll,DO,Phycocyanin,
08/26/21 11:38:17,45.1651083,29.7050833,1.97,-6.70,55.34,357.00,11352.00,0.00,26.56,362.37,3.85,10.57,10.79,6.87,78.20,0.10,
08/26/21 11:38:18,45.1651133,29.7050933,1.80,-6.70,57.42,357.00,11356.00,0.00,26.56,362.37,3.85,10.57,10.82,6.82,78.19,0.12,
08/26/21 11:38:19,45.1651200,29.7051033,2.36,-6.70,48.71,357.00,11358.00,0.00,26.56,362.37,3.85,10.57,10.82,6.82,78.19,0.12,
08/26/21 11:38:20,45.1651267,29.7051167,1.50,-6.70,69.28,351.00,11404.00,0.00,26.56,362.36,3.85,10.57,11.00,6.87,78.18,0.13,
08/26/21 11:38:21,45.1651283,29.7051217,1.87,-6.70,69.37,1.00,11443.00,0.00,26.56,362.36,3.85,10.57,11.00,6.87,78.18,0.13,
08/26/21 11:38:22,45.1651367,29.7051317,1.93,-6.80,49.46,4.00,11492.00,0.00,26.56,362.36,3.85,10.57,11.24,7.02,78.16,0.13,
08/26/21 11:38:23,45.1651383,29.7051417,1.83,-6.80,69.13,14.00,11567.00,0.00,26.55,362.37,3.85,10.57,11.34,7.08,78.15,0.15,
08/26/21 11:38:24,45.1651433,29.7051517,2.01,-6.80,59.91,12.00,11620.00,0.00,26.55,362.37,3.85,10.57,11.57,7.29,78.12,0.14,
08/26/21 11:38:25,45.1651467,29.7051633,2.15,-6.90,66.34,12.00,11644.00,0.00,26.55,362.38,3.85,10.57,11.65,7.28,78.11,0.14,
08/26/21 11:38:26,45.1651550,29.7051800,2.36,-7.00,60.22,16.00,11668.00,0.00,26.55,362.36,3.85,10.57,11.81,7.34,78.09,0.15,
08/26/21 11:38:27,45.1651600,29.7051900,1.74,-7.10,55.98,14.00,11723.00,0.00,26.55,362.36,3.85,10.57,11.83,7.28,78.08,0.14,
08/26/21 11:38:28,45.1651617,29.7051950,1.62,-7.20,71.25,20.00,11752.00,0.00,26.55,362.35,3.85,10.57,12.02,7.33,78.06,0.14,
08/26/21 11:38:29,45.1651683,29.7052100,2.18,-7.20,70.16,20.00,11856.00,0.00,26.55,362.33,3.85,10.57,12.08,7.30,78.05,0.16,
08/26/21 11:38:30,45.1651717,29.7052217,2.11,-7.30,60.48,18.00,11887.00,0.00,26.55,362.31,3.85,10.57,12.05,7.34,78.04,0.18,
08/26/21 11:38:31,45.1651800,29.7052367,3.05,-7.30,56.31,47.00,11887.00,0.00,26.55,362.29,3.85,10.57,12.03,7.27,78.03,0.17,
08/26/21 11:38:32,45.1651883,29.7052550,3.53,-7.30,64.12,47.00,11945.00,0.00,26.55,362.28,3.85,10.57,12.00,7.25,78.03,0.17,
08/26/21 11:38:33,45.1651933,29.7052733,2.63,-7.30,66.10,46.00,11992.00,0.00,26.55,362.27,3.85,10.57,12.04,7.27,78.03,0.18,
08/26/21 11:38:34,45.1651967,29.7052900,2.55,-7.30,74.27,37.00,12028.00,0.00,26.55,362.26,3.85,10.57,11.85,7.31,78.02,0.18,
08/26/21 11:38:35,45.1652033,29.7053067,2.47,-7.30,54.70,43.00,12029.00,0.00,26.55,362.26,3.85,10.57,11.85,7.31,78.02,0.18,
08/26/21 11:38:36,45.1652100,29.7053217,2.78,-7.30,57.20,46.00,12044.00,0.00,26.55,362.25,3.85,10.57,11.82,7.24,78.02,0.21,
08/26/21 11:38:37,45.1652150,29.7053400,3.10,-7.30,56.08,47.00,12077.00,0.00,26.55,362.25,3.85,10.57,11.68,7.26,78.03,0.18,
08/26/21 11:38:38,45.1652183,29.7053583,2.87,-7.30,73.02,47.00,12087.00,0.00,26.55,362.27,3.85,10.57,11.45,7.27,78.05,0.17,
08/26/21 11:38:39,45.1652217,29.7053750,2.67,-7.30,64.72,47.00,12111.00,0.00,26.55,362.30,3.85,10.57,11.35,7.11,78.06,0.16,
08/26/21 11:38:40,45.1652250,29.7053933,2.94,-7.30,69.11,46.00,12181.00,0.00,26.56,362.32,3.85,10.57,11.26,7.00,78.08,0.16,
08/26/21 11:38:41,45.1652283,29.7054133,2.99,-7.30,74.08,49.00,12253.00,0.00,26.56,362.34,3.85,10.57,11.20,6.91,78.10,0.15,
08/26/21 11:38:42,45.1652300,29.7054350,3.27,-7.30,76.45,45.00,12320.00,0.00,26.56,362.37,3.85,10.57,11.19,6.87,78.13,0.16,
08/26/21 11:38:43,45.1652333,29.7054583,3.34,-7.40,71.84,51.00,12358.00,0.00,26.56,362.40,3.85,10.57,11.05,6.79,78.15,0.16,
08/26/21 11:38:44,45.1652400,29.7054833,4.01,-7.40,70.26,51.00,12389.00,0.00,26.57,362.42,3.85,10.57,10.95,6.74,78.18,0.16,
08/26/21 11:38:45,45.1652417,29.7055100,3.63,-7.30,75.14,55.00,12434.00,0.00,26.57,362.43,3.85,10.57,11.00,6.65,78.20,0.16,
08/26/21 11:38:46,45.1652467,29.7055317,3.52,-7.30,68.38,53.00,12396.00,0.00,26.57,362.44,3.85,10.57,11.01,6.63,78.22,0.16,
08/26/21 11:38:47,45.1652517,29.7055583,3.88,-7.30,72.70,57.00,12406.00,0.00,26.57,362.45,3.85,10.57,11.10,6.49,78.23,0.14,
08/26/21 11:38:48,45.1652567,29.7055817,3.75,-7.40,74.13,62.00,12452.00,0.00,26.57,362.45,3.85,10.57,11.08,6.37,78.25,0.11,
08/26/21 11:38:49,45.1652617,29.7056067,3.81,-7.40,80.62,69.00,12468.00,0.00,26.57,362.46,3.85,10.57,11.01,6.40,78.26,0.10,
08/26/21 11:38:50,45.1652650,29.7056333,4.02,-7.50,77.77,69.00,12513.00,0.00,26.57,362.46,3.85,10.57,11.01,6.54,78.28,0.11,
08/26/21 11:38:51,45.1652683,29.7056600,4.21,-7.60,80.26,69.00,12540.00,0.00,26.57,362.46,3.85,10.57,11.01,6.54,78.28,0.11,
08/26/21 11:38:52,45.1652717,29.7056900,4.71,-7.90,82.52,70.00,12588.00,0.00,26.57,362.43,3.85,10.57,11.24,6.62,78.28,0.09,
08/26/21 11:38:53,45.1652750,29.7057217,4.40,-7.90,82.39,77.00,12601.00,0.00,26.57,362.42,3.85,10.57,11.30,6.65,78.28,0.10,
08/26/21 11:38:54,45.1652783,29.7057533,4.84,-8.00,82.00,74.00,12621.00,0.00,26.57,362.40,3.85,10.57,11.27,6.67,78.28,0.08,
08/26/21 11:38:55,45.1652817,29.7057867,4.93,-8.10,79.12,74.00,12666.00,0.00,26.57,362.39,3.85,10.57,11.41,6.73,78.28,0.11,
08/26/21 11:38:56,45.1652867,29.7058200,4.91,-8.10,81.62,77.00,12679.00,0.00,26.57,362.37,3.85,10.57,11.40,6.73,78.28,0.11,
08/26/21 11:38:57,45.1652883,29.7058567,5.30,-8.40,84.93,77.00,12687.00,0.00,26.57,362.35,3.85,10.57,11.46,6.77,78.27,0.11,
08/26/21 11:38:58,45.1652917,29.7058917,5.79,-8.30,82.38,80.00,12674.00,0.00,26.57,362.35,3.85,10.57,11.55,6.79,78.26,0.10,
08/26/21 11:38:59,45.1652950,29.7059283,5.13,-8.30,83.49,81.00,12674.00,0.00,26.57,362.33,3.85,10.57,11.70,6.98,78.25,0.12,
08/26/21 11:39:00,45.1652983,29.7059650,5.21,-8.20,81.31,83.00,12678.00,0.00,26.57,362.30,3.85,10.56,11.87,6.95,78.24,0.11,
08/26/21 11:39:01,45.1653017,29.7060017,5.34,-8.40,86.74,84.00,12641.00,0.00,26.57,362.30,3.85,10.56,11.87,6.95,78.24,0.11,
08/26/21 11:39:02,45.1653033,29.7060383,5.30,-8.70,82.35,84.00,12654.00,0.00,26.57,362.25,3.85,10.56,11.94,6.96,78.18,0.11,
08/26/21 11:39:03,45.1653050,29.7060750,5.59,-8.80,87.69,83.00,12617.00,0.00,26.57,362.24,3.85,10.56,11.89,7.01,78.13,0.10,
08/26/21 11:39:04,45.1653067,29.7061300,5.64,-9.30,88.08,83.00,12584.00,0.00,26.57,362.20,3.85,10.56,12.00,6.96,78.08,0.10,
08/26/21 11:39:05,45.1653083,29.7061500,5.89,-9.30,88.46,91.00,12634.00,0.00,26.57,362.17,3.85,10.56,12.06,7.05,77.99,0.10,
08/26/21 11:39:06,45.1653100,29.7062083,5.81,-9.50,85.14,84.00,12574.00,0.00,26.57,362.14,3.85,10.56,11.96,7.01,77.91,0.13,
08/26/21 11:39:07,45.1653133,29.7062450,5.70,-9.40,85.66,91.00,12554.00,0.00,26.57,362.11,3.85,10.56,12.05,7.03,77.79,0.14,
08/26/21 11:39:08,45.1653150,29.7062633,5.49,-9.50,87.49,91.00,12566.00,0.00,26.57,362.08,3.85,10.56,12.06,7.08,77.69,0.15,
08/26/21 11:39:09,45.1653167,29.7063217,6.05,-9.40,91.52,91.00,12553.00,0.00,26.57,362.05,3.85,10.55,12.09,7.18,77.56,0.14,
08/26/21 11:39:10,45.1653150,29.7063417,5.75,-9.50,91.85,91.00,12516.00,0.00,26.57,362.03,3.85,10.55,11.97,7.11,77.45,0.16,
08/26/21 11:39:11,45.1653183,29.7064000,6.09,-9.40,85.18,91.00,12456.00,0.00,26.57,362.00,3.85,10.55,12.06,7.35,77.18,0.19,
08/26/21 11:39:12,45.1653183,29.7064383,5.63,-9.90,87.56,86.00,12454.00,0.00,26.57,362.01,3.85,10.55,12.08,7.33,77.07,0.18,
08/26/21 11:39:13,45.1653200,29.7064583,5.55,-9.90,82.66,91.00,12403.00,0.00,26.57,361.99,3.85,10.55,12.05,7.41,76.98,0.18,
08/26/21 11:39:14,45.1653233,29.7065167,5.69,-10.00,88.55,91.00,12385.00,0.00,26.57,361.99,3.85,10.55,12.05,7.41,76.98,0.18,
08/26/21 11:39:15,45.1653233,29.7065550,5.88,-10.10,87.39,94.00,12371.00,0.00,26.57,361.97,3.85,10.55,11.94,7.48,76.88,0.17,
08/26/21 11:39:16,45.1653267,29.7065967,6.21,-10.10,87.05,91.00,12370.00,0.00,26.56,361.91,3.85,10.55,12.07,7.44,76.81,0.19,
08/26/21 11:39:17,45.1653267,29.7066350,6.10,-10.10,88.77,91.00,12350.00,0.00,26.56,361.89,3.85,10.54,11.96,7.45,76.75,0.19,
08/26/21 11:39:18,45.1653283,29.7066750,6.08,-10.10,89.93,94.00,12406.00,0.00,26.56,361.88,3.85,10.54,12.05,7.52,76.72,0.20,
08/26/21 11:39:19,45.1653267,29.7067167,6.08,-10.10,91.77,96.00,12406.00,0.00,26.56,361.85,3.85,10.54,12.06,7.56,76.70,0.19,
08/26/21 11:39:20,45.1653267,29.7067550,5.84,-10.30,89.29,94.00,12424.00,0.00,26.56,361.82,3.85,10.54,12.11,7.58,76.69,0.21,
08/26/21 11:39:21,45.1653267,29.7067950,6.05,-10.50,89.35,91.00,12416.00,0.00,26.56,361.81,3.85,10.54,12.21,7.59,76.69,0.20,
08/26/21 11:39:22,45.1653283,29.7068350,6.13,-10.80,89.67,91.00,12416.00,0.00,26.56,361.81,3.85,10.54,12.21,7.59,76.69,0.20,
08/26/21 11:39:23,45.1653283,29.7068750,6.00,-11.20,91.47,91.00,12397.00,0.00,26.55,361.78,3.85,10.54,12.06,7.54,76.72,0.21,
08/26/21 11:39:24,45.1653283,29.7069167,6.35,-11.60,90.80,96.00,12412.00,0.00,26.55,361.77,3.85,10.53,12.04,7.54,76.75,0.22,
08/26/21 11:39:25,45.1653300,29.7069583,5.74,-12.00,87.30,91.00,12393.00,0.00,26.55,361.77,3.85,10.53,12.05,7.50,76.78,0.21,
08/26/21 11:39:26,45.1653317,29.7069983,6.05,-12.60,86.83,86.00,12413.00,0.00,26.55,361.75,3.85,10.53,11.91,7.46,76.81,0.21,
08/26/21 11:39:27,45.1653317,29.7070417,6.39,-12.90,89.97,86.00,12439.00,0.00,26.55,361.74,3.85,10.53,12.02,7.50,76.84,0.21,
08/26/21 11:39:28,45.1653317,29.7070833,6.22,-13.20,90.45,91.00,12439.00,0.00,26.55,361.74,3.85,10.53,11.94,7.45,76.87,0.20,
08/26/21 11:39:29,45.1653333,29.7071250,6.35,-13.70,89.06,91.00,12408.00,0.00,26.55,361.79,3.85,10.53,11.84,7.37,76.90,0.19,
08/26/21 11:39:30,45.1653317,29.7071683,6.04,-14.00,93.19,91.00,12388.00,0.00,26.55,361.80,3.85,10.53,11.92,7.32,76.93,0.19,
08/26/21 11:39:31,45.1653333,29.7072083,6.04,-14.00,88.73,91.00,12345.00,0.00,26.55,361.81,3.85,10.53,12.04,7.20,76.99,0.20,
08/26/21 11:39:32,45.1653333,29.7072467,5.95,-13.80,91.49,91.00,12321.00,0.00,26.55,361.83,3.85,10.53,12.10,7.13,77.02,0.19,
08/26/21 11:39:33,45.1653333,29.7072867,6.07,-13.60,90.32,91.00,12295.00,0.00,26.55,361.86,3.85,10.53,12.23,7.25,77.04,0.20,
08/26/21 11:39:34,45.1653317,29.7073250,6.19,-13.50,91.51,91.00,12280.00,0.00,26.55,361.88,3.85,10.53,12.21,7.31,77.07,0.18,
08/26/21 11:39:35,45.1653317,29.7073667,6.08,-13.60,89.14,91.00,12257.00,0.00,26.55,361.88,3.85,10.53,12.21,7.31,77.07,0.18,
08/26/21 11:39:36,45.1653317,29.7074083,6.45,-13.30,90.76,91.00,12223.00,0.00,26.55,361.88,3.85,10.53,12.18,7.21,77.09,0.17,
08/26/21 11:39:37,45.1653317,29.7074500,6.16,-13.20,88.29,91.00,12183.00,0.00,26.55,361.88,3.85,10.53,12.18,7.24,77.12,0.17,
08/26/21 11:39:38,45.1653317,29.7074917,6.21,-13.10,92.27,91.00,12148.00,0.00,26.55,361.88,3.85,10.53,12.22,7.16,77.14,0.17,
08/26/21 11:39:39,45.1653317,29.7075333,6.41,-13.20,90.09,91.00,12132.00,0.00,26.55,361.87,3.85,10.53,12.21,7.23,77.17,0.15,
08/26/21 11:39:40,45.1653317,29.7075750,6.27,-13.10,91.13,93.00,12143.00,0.00,26.55,361.88,3.85,10.53,12.17,7.26,77.20,0.16,
08/26/21 11:39:41,45.1653333,29.7076150,6.18,-12.60,88.32,84.00,12147.00,0.00,26.55,361.87,3.85,10.53,12.12,7.30,77.23,0.16,
08/26/21 11:39:43,45.1653350,29.7076550,6.24,-12.30,88.63,84.00,12123.00,0.00,26.55,361.87,3.85,10.53,12.02,7.29,77.25,0.16,
08/26/21 11:39:44,45.1653367,29.7076967,6.09,-11.90,86.21,91.00,12103.00,0.00,26.55,361.88,3.85,10.53,11.96,7.25,77.28,0.16,
08/26/21 11:39:45,45.1653400,29.7077367,6.38,-11.50,87.21,91.00,12067.00,0.00,26.55,361.87,3.85,10.53,11.96,7.22,77.30,0.17,
08/26/21 11:39:46,45.1653400,29.7077767,6.44,-11.40,87.72,91.00,11928.00,0.00,26.55,361.88,3.85,10.53,11.95,7.09,77.33,0.17,
08/26/21 11:39:47,45.1653400,29.7078200,6.80,-11.40,90.60,91.00,11792.00,0.00,26.55,361.87,3.85,10.53,11.81,7.05,77.36,0.17,
08/26/21 11:39:48,45.1653400,29.7078650,6.74,-11.30,89.66,86.00,11676.00,0.00,26.55,361.83,3.85,10.53,11.46,7.10,77.42,0.18,
08/26/21 11:39:49,45.1653400,29.7079083,6.36,-11.00,90.44,86.00,11502.00,0.00,26.55,361.83,3.85,10.53,11.46,7.10,77.42,0.18,
08/26/21 11:39:50,45.1653400,29.7079517,7.03,-10.60,91.84,91.00,11447.00,0.00,26.55,361.83,3.85,10.53,11.32,7.06,77.44,0.18,
08/26/21 11:39:51,45.1653400,29.7079950,6.53,-10.50,91.11,93.00,11388.00,0.00,26.55,361.82,3.85,10.53,11.29,7.04,77.47,0.18,
08/26/21 11:39:52,45.1653383,29.7080383,6.44,-10.70,90.38,94.00,11321.00,0.00,26.55,361.81,3.85,10.53,11.35,7.00,77.48,0.18,
08/26/21 11:39:53,45.1653383,29.7080817,6.49,-10.70,91.55,96.00,11321.00,0.00,26.55,361.78,3.85,10.53,11.36,6.94,77.49,0.18,
08/26/21 11:39:54,45.1653367,29.7081267,6.90,-10.80,88.62,96.00,11340.00,0.00,26.55,361.75,3.85,10.53,11.41,6.92,77.50,0.19,
08/26/21 11:39:55,45.1653367,29.7081700,6.52,-10.90,90.25,96.00,11249.00,0.00,26.55,361.74,3.85,10.53,11.41,6.98,77.50,0.21,
08/26/21 11:39:56,45.1653350,29.7082133,6.75,-11.40,94.68,93.00,11202.00,0.00,26.55,361.70,3.85,10.52,11.50,7.04,77.49,0.21,
08/26/21 11:39:57,45.1653333,29.7082567,6.76,-11.50,94.67,96.00,11077.00,0.00,26.55,361.68,3.85,10.53,11.42,7.05,77.48,0.21,
08/26/21 11:39:58,45.1653333,29.7083000,6.61,-11.20,92.23,96.00,11006.00,0.00,26.55,361.64,3.85,10.52,11.41,7.08,77.46,0.22,
08/26/21 11:39:59,45.1653333,29.7083433,6.61,-11.40,92.07,94.00,10998.00,0.00,26.55,361.60,3.85,10.52,11.42,7.05,77.43,0.24,
08/26/21 11:40:00,45.1653317,29.7083867,6.59,-11.60,91.17,96.00,11012.00,0.00,26.55,361.54,3.85,10.52,11.40,7.23,77.37,0.25,
08/26/21 11:40:01,45.1653300,29.7084300,6.67,-11.70,91.15,96.00,11093.00,0.00,26.55,361.54,3.85,10.52,11.40,7.23,77.37,0.25,
08/26/21 11:40:02,45.1653283,29.7084733,6.55,-12.00,93.07,97.00,11173.00,0.00,26.55,361.53,3.85,10.52,11.48,7.27,77.34,0.23,
08/26/21 11:40:03,45.1653283,29.7085167,6.75,-12.00,91.26,86.00,11228.00,0.00,26.55,361.48,3.85,10.52,11.58,7.31,77.29,0.22,
08/26/21 11:40:04,45.1653283,29.7085600,6.76,-11.80,89.75,93.00,11227.00,0.00,26.55,361.45,3.85,10.52,11.65,7.48,77.24,0.21,
08/26/21 11:40:05,45.1653283,29.7086033,6.68,-11.60,90.81,93.00,11145.00,0.00,26.55,361.43,3.85,10.52,11.63,7.55,77.19,0.21,
08/26/21 11:40:06,45.1653283,29.7086450,6.22,-11.40,89.66,91.00,11081.00,0.00,26.55,361.46,3.85,10.52,11.43,7.61,77.08,0.22,
08/26/21 11:40:07,45.1653267,29.7086883,6.57,-11.30,91.19,91.00,11030.00,0.00,26.55,361.45,3.85,10.52,11.34,7.69,77.04,0.22,
08/26/21 11:40:08,45.1653267,29.7087317,6.45,-11.20,90.66,91.00,10950.00,0.00,26.55,361.44,3.85,10.52,11.29,7.70,76.99,0.21,
08/26/21 11:40:09,45.1653250,29.7087750,6.60,-11.10,91.53,93.00,10910.00,0.00,26.55,361.43,3.85,10.52,11.20,7.79,76.95,0.23,
08/26/21 11:40:10,45.1653250,29.7088200,6.77,-11.50,90.04,91.00,10908.00,0.00,26.55,361.43,3.85,10.52,11.20,7.79,76.95,0.23,
08/26/21 11:40:11,45.1653250,29.7088850,6.49,-11.40,92.27,91.00,10876.00,0.00,26.55,361.44,3.85,10.52,11.23,7.85,76.91,0.23,
08/26/21 11:40:12,45.1653250,29.7089067,6.60,-11.30,90.42,91.00,10851.00,0.00,26.55,361.46,3.85,10.52,11.27,7.84,76.87,0.23,
08/26/21 11:40:13,45.1653250,29.7089483,6.63,-10.90,91.09,91.00,10882.00,0.00,26.55,361.48,3.85,10.52,11.42,7.83,76.84,0.23,
08/26/21 11:40:14,45.1653233,29.7089917,6.59,-10.90,91.49,91.00,10939.00,0.00,26.55,361.49,3.85,10.52,11.44,7.86,76.81,0.22,
08/26/21 11:40:15,45.1653233,29.7090350,6.63,-10.70,92.15,91.00,10939.00,0.00,26.55,361.46,3.85,10.52,11.50,7.73,76.78,0.23,
08/26/21 11:40:16,45.1653233,29.7091000,6.70,-10.50,87.36,91.00,10963.00,0.00,26.55,361.45,3.85,10.51,11.47,7.76,76.76,0.21,
08/26/21 11:40:17,45.1653250,29.7091217,6.73,-10.20,89.03,91.00,11004.00,0.00,26.55,361.45,3.85,10.51,11.40,7.76,76.75,0.22,
08/26/21 11:40:18,45.1653250,29.7091883,6.94,-10.40,91.81,94.00,10951.00,0.00,26.55,361.44,3.85,10.51,11.47,7.68,76.74,0.21,
08/26/21 11:40:19,45.1653267,29.7092350,6.97,-10.40,86.37,93.00,10840.00,0.00,26.55,361.42,3.85,10.51,11.41,7.59,76.74,0.21,
08/26/21 11:40:20,45.1653267,29.7092567,6.72,-10.30,91.34,93.00,10773.00,0.00,26.55,361.41,3.85,10.51,11.45,7.46,76.75,0.20,
08/26/21 11:40:21,45.1653250,29.7093233,6.46,-10.20,93.02,96.00,10663.00,0.00,26.55,361.40,3.85,10.51,11.47,7.31,76.76,0.21,
08/26/21 11:40:22,45.1653250,29.7093667,6.73,-9.90,92.04,93.00,10614.00,0.00,26.55,361.41,3.85,10.51,11.48,7.31,76.77,0.19,
08/26/21 11:40:23,45.1653250,29.7094133,6.85,-9.70,88.67,97.00,10631.00,0.00,26.55,361.42,3.85,10.51,11.43,7.29,76.80,0.18,
08/26/21 11:40:24,45.1653250,29.7094550,6.27,-9.60,93.21,91.00,10662.00,0.00,26.55,361.40,3.85,10.51,11.38,7.21,76.82,0.17,
08/26/21 11:40:25,45.1653250,29.7094983,6.99,-9.20,90.69,91.00,10663.00,0.00,26.55,361.37,3.85,10.51,11.20,7.22,76.84,0.17,
08/26/21 11:40:26,45.1653250,29.7095433,6.85,-9.10,91.60,91.00,10677.00,0.00,26.55,361.37,3.85,10.51,11.00,7.21,76.87,0.18,
08/26/21 11:40:27,45.1653233,29.7095867,6.75,-9.20,94.96,93.00,10648.00,0.00,26.55,361.37,3.85,10.51,10.93,7.29,76.90,0.17,
08/26/21 11:40:28,45.1653217,29.7096317,7.03,-9.20,91.05,91.00,10511.00,0.00,26.55,361.37,3.85,10.51,10.93,7.29,76.90,0.17,
08/26/21 11:40:29,45.1653217,29.7096767,6.81,-9.20,89.81,86.00,10393.00,0.00,26.56,361.40,3.85,10.51,10.88,7.23,76.92,0.15,
08/26/21 11:40:30,45.1653217,29.7097200,6.77,-9.20,90.88,91.00,10194.00,0.00,26.56,361.41,3.85,10.51,10.86,7.24,76.94,0.16,
08/26/21 11:40:31,45.1653200,29.7097633,6.44,-9.30,90.83,94.00,10032.00,0.00,26.56,361.42,3.85,10.51,10.83,7.27,76.96,0.15,
08/26/21 11:40:32,45.1653200,29.7098067,6.83,-9.50,90.02,91.00,9929.00,0.00,26.56,361.41,3.85,10.51,10.72,7.23,76.98,0.14,
08/26/21 11:40:33,45.1653183,29.7098533,6.96,-9.50,94.80,91.00,9914.00,0.00,26.56,361.39,3.85,10.51,10.76,7.25,76.99,0.16,
08/26/21 11:40:34,45.1653183,29.7098967,6.27,-9.70,89.37,94.00,9969.00,0.00,26.56,361.38,3.85,10.51,10.78,7.26,77.00,0.15,
08/26/21 11:40:35,45.1653167,29.7099383,6.64,-9.70,91.82,91.00,10117.00,0.00,26.56,361.34,3.85,10.51,10.73,7.27,77.02,0.13,
08/26/21 11:40:36,45.1653150,29.7099817,6.60,-9.60,94.86,97.00,10284.00,0.00,26.56,361.32,3.85,10.51,10.71,7.21,77.02,0.15,
08/26/21 11:40:37,45.1653133,29.7100250,6.50,-9.50,93.18,91.00,10471.00,0.00,26.56,361.33,3.85,10.51,10.72,7.18,77.02,0.14,
08/26/21 11:40:38,45.1653133,29.7100667,6.49,-9.40,90.34,97.00,10552.00,0.00,26.56,361.36,3.85,10.51,10.68,7.25,77.02,0.16,
08/26/21 11:40:39,45.1653133,29.7101100,6.53,-9.10,89.12,97.00,10552.00,0.00,26.56,361.39,3.85,10.51,10.82,7.33,77.01,0.17,
08/26/21 11:40:40,45.1653133,29.7101533,6.53,-9.20,93.17,91.00,10594.00,0.00,26.56,361.41,3.85,10.51,10.92,7.35,77.00,0.18,
08/26/21 11:40:41,45.1653117,29.7101967,6.55,-9.30,89.40,93.00,10649.00,0.00,26.56,361.42,3.85,10.51,11.00,7.37,76.99,0.20,
08/26/21 11:40:42,45.1653117,29.7102433,7.00,-9.60,90.90,91.00,10702.00,0.00,26.56,361.40,3.85,10.51,11.00,7.40,76.98,0.22,
08/26/21 11:40:43,45.1653083,29.7102883,6.75,-10.10,93.44,99.00,10735.00,0.00,26.56,361.37,3.85,10.51,11.03,7.43,76.98,0.21,
08/26/21 11:40:44,45.1653067,29.7103333,6.86,-10.00,96.09,97.00,10771.00,0.00,26.56,361.38,3.85,10.51,11.17,7.43,76.97,0.20,
08/26/21 11:40:45,45.1653050,29.7103783,6.81,-10.20,93.85,97.00,10774.00,0.00,26.56,361.38,3.85,10.51,11.17,7.43,76.97,0.20,
08/26/21 11:40:46,45.1653017,29.7104233,6.97,-10.10,98.63,97.00,10806.00,0.00,26.56,361.41,3.85,10.51,11.18,7.48,76.97,0.20,
08/26/21 11:40:47,45.1652983,29.7104683,6.67,-10.30,92.42,91.00,10785.00,0.00,26.56,361.41,3.85,10.51,11.34,7.49,76.97,0.22,
08/26/21 11:40:48,45.1652950,29.7105117,6.68,-10.50,94.23,100.00,10756.00,0.00,26.56,361.41,3.85,10.51,11.29,7.50,76.96,0.22,
08/26/21 11:40:49,45.1652917,29.7105550,6.89,-10.60,95.76,97.00,10637.00,0.00,26.56,361.43,3.85,10.50,11.38,7.62,76.96,0.22,
08/26/21 11:40:50,45.1652883,29.7105983,6.56,-10.50,94.09,96.00,10520.00,0.00,26.56,361.45,3.85,10.50,11.54,7.50,76.96,0.23,
08/26/21 11:40:51,45.1652883,29.7106400,6.47,-10.60,90.01,94.00,10448.00,0.00,26.56,361.46,3.85,10.50,11.57,7.54,76.96,0.24,
08/26/21 11:40:52,45.1652867,29.7106817,6.59,-10.70,94.33,94.00,10354.00,0.00,26.56,361.46,3.85,10.50,11.51,7.59,76.97,0.23,
08/26/21 11:40:53,45.1652833,29.7107467,6.61,-10.60,92.17,99.00,10263.00,0.00,26.56,361.45,3.85,10.50,11.58,7.61,76.99,0.25,
08/26/21 11:40:54,45.1652817,29.7107683,6.74,-10.50,94.54,97.00,10224.00,0.00,26.56,361.46,3.85,10.50,11.60,7.72,77.01,0.25,
08/26/21 11:40:55,45.1652783,29.7108317,6.71,-10.20,94.45,100.00,10189.00,0.00,26.56,361.47,3.85,10.50,11.62,7.65,77.03,0.23,
08/26/21 11:40:56,45.1652767,29.7108767,6.63,-10.30,93.71,99.00,10128.00,0.00,26.56,361.50,3.85,10.50,11.53,7.58,77.05,0.24,
08/26/21 11:40:57,45.1652750,29.7108983,6.72,-10.30,94.92,100.00,10101.00,0.00,26.56,361.53,3.85,10.50,11.47,7.61,77.07,0.22,
08/26/21 11:40:58,45.1652717,29.7109433,6.63,-10.60,95.43,100.00,10034.00,0.00,26.56,361.53,3.85,10.50,11.44,7.59,77.09,0.22,
08/26/21 11:40:59,45.1652700,29.7109850,6.54,-10.50,94.30,97.00,10058.00,0.00,26.56,361.54,3.85,10.50,11.39,7.50,77.11,0.22,
08/26/21 11:41:00,45.1652667,29.7110500,6.63,-10.40,92.55,96.00,10021.00,0.00,26.56,361.55,3.85,10.50,11.34,7.50,77.13,0.23,
08/26/21 11:41:01,45.1652633,29.7110917,6.67,-10.20,96.51,100.00,10047.00,0.00,26.56,361.58,3.85,10.50,11.34,7.57,77.14,0.23,
08/26/21 11:41:02,45.1652617,29.7111350,6.74,-10.30,94.72,97.00,10103.00,0.00,26.56,361.58,3.85,10.50,11.34,7.57,77.14,0.23,
08/26/21 11:41:03,45.1652583,29.7111783,6.56,-10.80,95.23,97.00,10161.00,0.00,26.56,361.61,3.85,10.50,11.42,7.59,77.15,0.24,
08/26/21 11:41:04,45.1652567,29.7112000,6.79,-11.10,95.96,97.00,10237.00,0.00,26.56,361.61,3.85,10.50,11.28,7.55,77.16,0.25,
